,LOAN IDENTIFIER,ORIGINATION CHANNEL,SELLER NAME,ORIGINAL INTEREST RATE,ORIGINAL UPB,ORIGINAL LOAN TERM,ORIGINATION DATE,FIRST PAYMENT DATE,ORIGINAL LOAN-TO-VALUE (LTV),ORIGINAL COMBINED LOAN-TO-VALUE (CLTV),NUMBER OF BORROWERS,ORIGINAL DEBT TO INCOME RATIO,BORROWER CREDIT SCORE AT ORIGINATION,FIRST TIME HOME BUYER INDICATOR,LOAN PURPOSE,PROPERTY TYPE,NUMBER OF UNITS,OCCUPANCY TYPE,PROPERTY STATE,ZIP CODE SHORT,PRIMARY MORTGAGE INSURANCE PERCENT,PRODUCT TYPE,CO-BORROWER CREDIT SCORE AT ORIGINATION,MORTGAGE INSURANCE TYPE,RELOCATION MORTGAGE INDICATOR,LOAN_COUNT,VINTAGE_YEAR,VINTAGE_MONTH,LTV_BUCKET,UPB_BUCKET,FICO_BUCKET,TERM_BUCKET,INT_RT_BUCKET
620,101276946646,R,OTHER,4.375,170000,360,04/2017,06/2017,97,97,2,18,754.0,Y,P,SF,1,P,GA,312,35.0,FRM,702.0,1.0,N,1,2017,4,90,150000,750.0,360,4.375
621,101281823383,R,OTHER,4.375,413000,360,05/2017,07/2017,97,97,2,37,684.0,Y,P,PU,1,P,TX,770,35.0,FRM,692.0,1.0,N,1,2017,5,90,400000,650.0,360,4.375
622,101282065266,R,"MOVEMENT MORTGAGE, LLC",4.375,224000,360,05/2017,07/2017,80,80,1,26,774.0,N,P,PU,1,P,NC,281,,FRM,,,N,1,2017,5,80,200000,750.0,360,4.375
623,101291938681,C,"AMERIHOME MORTGAGE COMPANY, LLC",4.5,152000,240,05/2017,07/2017,50,50,1,43,684.0,N,R,SF,1,P,AZ,852,,FRM,,,N,1,2017,5,50,150000,650.0,240,4.5
624,101295619624,R,OTHER,3.625,150000,180,03/2017,05/2017,75,75,2,23,668.0,Y,P,SF,1,P,AZ,856,,FRM,647.0,,N,1,2017,3,70,150000,650.0,180,3.625
625,101296250015,C,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",3.875,391000,240,03/2017,05/2017,74,74,2,29,797.0,N,C,SF,1,P,IL,606,,FRM,802.0,,N,1,2017,3,70,350000,750.0,240,3.875
626,101298016103,B,OTHER,3.375,205000,180,03/2017,05/2017,70,70,2,19,786.0,N,C,PU,1,P,TX,775,,FRM,791.0,,N,1,2017,3,70,200000,750.0,180,3.375
627,101303926867,R,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",3.75,272000,240,04/2017,06/2017,60,60,1,28,794.0,N,R,PU,1,P,FL,342,,FRM,,,N,1,2017,4,60,250000,750.0,240,3.75
628,101304545676,B,"CALIBER HOME LOANS, INC.",4.25,332000,360,06/2017,08/2017,40,40,1,45,679.0,N,R,SF,1,P,CA,945,,FRM,,,N,1,2017,6,40,300000,650.0,360,4.25
629,101305096515,R,OTHER,4.0,192000,360,04/2017,06/2017,80,80,1,22,777.0,Y,P,PU,1,P,AZ,857,,FRM,,,N,1,2017,4,80,150000,750.0,360,4.0
630,101306252588,R,"WELLS FARGO BANK, N.A.",4.5,237000,360,02/2017,04/2017,97,97,1,39,791.0,Y,P,CO,1,P,NY,112,25.0,FRM,,1.0,N,1,2017,2,90,200000,750.0,360,4.5
631,101308869929,C,OTHER,3.25,102000,180,05/2017,07/2017,42,42,1,27,823.0,N,R,SF,1,P,MN,564,,FRM,,,N,1,2017,5,40,100000,800.0,180,3.25
632,101312972384,R,OTHER,4.375,411000,360,03/2017,05/2017,50,50,2,33,746.0,N,P,CO,1,I,CA,945,,FRM,749.0,,N,1,2017,3,50,400000,700.0,360,4.375
633,101314333915,R,DITECH FINANCIAL LLC,4.625,45000,120,05/2017,07/2017,80,80,2,43,709.0,N,C,SF,1,P,AR,726,,FRM,709.0,,N,1,2017,5,80,0,700.0,120,4.625
634,101316343550,R,"WELLS FARGO BANK, N.A.",4.5,142000,360,03/2017,05/2017,97,97,1,30,797.0,N,P,SF,1,P,NM,882,25.0,FRM,,1.0,N,1,2017,3,90,100000,750.0,360,4.5
635,101317479887,R,"LOANDEPOT.COM, LLC",4.75,200000,360,05/2017,07/2017,68,68,1,44,719.0,N,C,SF,1,I,FL,330,,FRM,,,N,1,2017,5,60,200000,700.0,360,4.75
636,101319889259,C,OTHER,4.125,181000,360,05/2017,07/2017,95,95,2,36,763.0,N,P,PU,1,P,OK,748,30.0,FRM,735.0,1.0,N,1,2017,5,90,150000,750.0,360,4.125
637,101324664173,C,OTHER,3.5,209000,180,03/2017,05/2017,76,76,2,23,775.0,N,R,PU,1,P,TX,786,,FRM,758.0,,N,1,2017,3,70,200000,750.0,180,3.5
638,101325015744,R,OTHER,3.375,236000,180,03/2017,05/2017,91,91,1,37,660.0,N,R,SF,1,P,VA,245,25.0,FRM,,1.0,N,1,2017,3,90,200000,650.0,180,3.375
639,101326002786,C,"FLAGSTAR BANK, FSB",4.25,181000,360,03/2017,05/2017,54,54,1,43,775.0,Y,P,SF,1,P,CA,925,,FRM,,,N,1,2017,3,50,150000,750.0,360,4.25
640,101327552748,C,PMTT4,4.125,417000,360,02/2017,04/2017,74,74,1,16,780.0,N,P,PU,1,P,NV,891,,FRM,,,N,1,2017,2,70,400000,750.0,360,4.125
641,101327679511,B,"UNITED SHORE FINANCIAL SERVICES, LLC D/B/A UNITED WHOLESALE MORTGAGE",4.375,269000,360,04/2017,06/2017,93,93,1,40,721.0,Y,P,SF,1,P,TX,770,30.0,FRM,,1.0,N,1,2017,4,90,250000,700.0,360,4.375
642,101328469249,C,FRANKLIN AMERICAN MORTGAGE COMPANY,4.75,170000,360,04/2017,06/2017,95,95,1,19,789.0,Y,P,PU,1,P,AL,351,30.0,FRM,,2.0,N,1,2017,4,90,150000,750.0,360,4.75
643,101329053790,B,"LOANDEPOT.COM, LLC",5.0,275000,360,03/2017,05/2017,80,80,1,35,766.0,N,P,PU,1,I,FL,347,,FRM,,,N,1,2017,3,80,250000,750.0,360,5.0
644,101334147296,R,QUICKEN LOANS INC.,4.125,332000,360,06/2017,07/2017,80,80,1,45,668.0,Y,P,SF,1,P,CT,60,,FRM,,,N,1,2017,6,80,300000,650.0,360,4.125
645,101336382222,R,SUNTRUST BANK,4.125,124000,360,03/2017,05/2017,60,60,1,25,815.0,N,C,PU,1,P,TN,371,,FRM,,,N,1,2017,3,60,100000,800.0,360,4.125
646,101336505101,C,OTHER,4.75,68000,360,03/2017,05/2017,40,40,1,35,753.0,N,C,SF,1,P,AR,722,,FRM,,,N,1,2017,3,40,50000,750.0,360,4.75
647,101338091495,R,"WELLS FARGO BANK, N.A.",3.75,125000,180,04/2017,07/2017,59,59,2,40,682.0,N,C,SF,1,P,UT,840,,FRM,655.0,,N,1,2017,4,50,100000,650.0,180,3.75
648,101341573566,C,PENNYMAC CORP.,4.5,118000,360,04/2017,06/2017,75,75,1,43,695.0,N,P,PU,1,P,AZ,853,,FRM,,,N,1,2017,4,70,100000,650.0,360,4.5
649,101342258752,R,QUICKEN LOANS INC.,4.875,170000,360,05/2017,07/2017,88,88,1,37,801.0,N,R,SF,1,P,MN,554,25.0,FRM,,2.0,N,1,2017,5,80,150000,800.0,360,4.875
650,101343386841,B,"CALIBER HOME LOANS, INC.",4.45,231000,360,05/2017,07/2017,77,77,2,45,739.0,N,C,SF,1,P,CA,934,,FRM,796.0,,N,1,2017,5,70,200000,700.0,360,4.375
651,101344266170,C,U.S. BANK N.A.,4.5,169000,360,04/2017,06/2017,95,100,1,43,777.0,Y,P,PU,1,P,MD,209,16.0,FRM,,1.0,N,1,2017,4,90,150000,750.0,360,4.5
652,101344854425,C,U.S. BANK N.A.,5.5,65000,360,03/2017,05/2017,95,95,1,26,689.0,Y,P,SF,1,P,TX,751,16.0,FRM,,1.0,N,1,2017,3,90,50000,650.0,360,5.5
653,101347863431,C,"WELLS FARGO BANK, N.A.",5.375,175000,360,04/2017,06/2017,80,80,1,43,675.0,N,C,SF,1,P,NC,276,,FRM,,,N,1,2017,4,80,150000,650.0,360,5.375
654,101348277040,R,"WELLS FARGO BANK, N.A.",3.0,466000,180,12/2016,02/2017,95,95,1,38,766.0,N,P,SF,1,P,NY,115,25.0,FRM,,1.0,N,1,2016,12,90,450000,750.0,180,3.0
655,101348437024,C,PMTT4,4.125,275000,360,06/2017,08/2017,95,95,2,45,730.0,N,P,SF,1,P,VA,226,30.0,FRM,737.0,1.0,N,1,2017,6,90,250000,700.0,360,4.125
656,101350194784,R,OTHER,4.0,226000,360,06/2017,08/2017,60,60,2,45,709.0,N,P,SF,1,P,IL,601,,FRM,769.0,,N,1,2017,6,60,200000,700.0,360,4.0
657,101351120394,B,"UNITED SHORE FINANCIAL SERVICES, LLC D/B/A UNITED WHOLESALE MORTGAGE",4.875,99000,360,03/2017,05/2017,95,95,1,39,719.0,N,P,SF,1,P,MN,563,25.0,FRM,,2.0,N,1,2017,3,90,50000,700.0,360,4.875
658,101351599909,R,"CITIMORTGAGE, INC.",4.375,502000,360,05/2017,07/2017,75,75,2,38,803.0,N,C,SF,2,P,NY,114,,FRM,812.0,,N,1,2017,5,70,500000,800.0,360,4.375
659,101351685868,R,QUICKEN LOANS INC.,3.99,150000,180,04/2017,06/2017,53,53,2,13,774.0,N,C,SF,1,P,PA,151,,FRM,762.0,,N,1,2017,4,50,150000,750.0,180,3.875
660,101352267787,R,GUILD MORTGAGE COMPANY,4.75,181000,360,03/2017,05/2017,57,57,1,29,720.0,N,R,PU,1,I,OR,970,,FRM,,,N,1,2017,3,50,150000,700.0,360,4.75
661,101358072684,C,U.S. BANK N.A.,4.75,169000,360,05/2017,07/2017,97,105,1,37,777.0,Y,P,PU,1,P,FL,322,18.0,FRM,,1.0,N,1,2017,5,90,150000,750.0,360,4.75
662,101358596771,B,OTHER,4.75,424000,360,05/2017,07/2017,67,67,1,33,636.0,N,P,PU,1,P,TX,774,,FRM,,,N,1,2017,5,60,400000,600.0,360,4.75
663,101363546999,R,OTHER,4.375,280000,360,04/2017,06/2017,80,80,2,24,759.0,N,P,SF,1,P,TX,750,,FRM,798.0,,N,1,2017,4,80,250000,750.0,360,4.375
664,101364498587,R,OTHER,4.375,252000,360,05/2017,07/2017,90,90,2,43,683.0,N,P,SF,1,S,CA,922,25.0,FRM,768.0,1.0,N,1,2017,5,90,250000,650.0,360,4.375
665,101364596210,C,"WELLS FARGO BANK, N.A.",3.5,290000,180,04/2017,06/2017,80,80,2,41,781.0,N,P,SF,1,P,IA,502,,FRM,761.0,,N,1,2017,4,80,250000,750.0,180,3.5
666,101368053067,C,PENNYMAC CORP.,4.5,64000,360,05/2017,07/2017,80,80,1,28,718.0,N,P,PU,1,P,NJ,87,,FRM,,,N,1,2017,5,80,50000,700.0,360,4.5
667,101368056950,B,OTHER,4.625,171000,360,03/2017,05/2017,80,80,2,29,707.0,N,C,SF,1,P,VA,233,,FRM,716.0,,N,1,2017,3,80,150000,700.0,360,4.625
668,101373005200,R,OTHER,4.25,240000,360,03/2017,05/2017,95,95,2,30,785.0,Y,P,SF,1,P,MI,495,30.0,FRM,673.0,1.0,N,1,2017,3,90,200000,750.0,360,4.25
669,101373083354,R,OTHER,4.875,100000,360,05/2017,07/2017,67,67,2,42,800.0,N,C,SF,1,I,NC,284,,FRM,732.0,,N,1,2017,5,60,100000,800.0,360,4.875
670,101373585054,R,QUICKEN LOANS INC.,3.99,375000,360,05/2017,07/2017,70,70,2,33,803.0,N,C,SF,1,P,NJ,85,,FRM,807.0,,N,1,2017,5,70,350000,800.0,360,3.875
671,101375601156,R,OTHER,4.25,348000,360,03/2017,05/2017,80,80,2,32,754.0,N,C,SF,1,P,NY,114,,FRM,715.0,,N,1,2017,3,80,300000,750.0,360,4.25
672,101375672251,B,"UNITED SHORE FINANCIAL SERVICES, LLC D/B/A UNITED WHOLESALE MORTGAGE",4.125,230000,360,06/2017,08/2017,88,88,1,34,797.0,N,R,SF,1,P,CA,923,25.0,FRM,,1.0,N,1,2017,6,80,200000,750.0,360,4.125
673,101376213102,R,"CALIBER HOME LOANS, INC.",4.375,200000,360,04/2017,06/2017,73,73,2,38,717.0,N,P,PU,1,P,IN,461,,FRM,804.0,,N,1,2017,4,70,200000,700.0,360,4.375
674,101377899712,B,"UNITED SHORE FINANCIAL SERVICES, LLC D/B/A UNITED WHOLESALE MORTGAGE",4.125,400000,360,06/2017,08/2017,80,80,2,17,762.0,N,P,PU,1,P,FL,327,,FRM,775.0,,N,1,2017,6,80,400000,750.0,360,4.125
675,101380089108,R,"NATIONSTAR MORTGAGE, LLC",5.25,162000,360,03/2017,05/2017,65,65,2,30,686.0,N,C,PU,1,P,ID,836,,FRM,648.0,,N,1,2017,3,60,150000,650.0,360,5.25
676,101382317761,R,OTHER,4.875,248000,360,04/2017,06/2017,75,75,2,24,803.0,N,P,SF,2,I,CO,805,,FRM,809.0,,N,1,2017,4,70,200000,800.0,360,4.875
677,101383812461,R,OTHER,4.0,188000,360,05/2017,07/2017,80,80,2,45,826.0,N,P,SF,1,S,CA,920,,FRM,801.0,,N,1,2017,5,80,150000,800.0,360,4.0
678,101386101076,B,"UNITED SHORE FINANCIAL SERVICES, LLC D/B/A UNITED WHOLESALE MORTGAGE",4.5,260000,360,05/2017,06/2017,80,80,1,43,690.0,Y,P,SF,1,P,NJ,85,,FRM,,,N,1,2017,5,80,250000,650.0,360,4.5
679,101395107627,R,OTHER,4.25,424000,360,05/2017,07/2017,69,69,2,21,694.0,N,C,SF,1,P,CA,917,,FRM,740.0,,N,1,2017,5,60,400000,650.0,360,4.25
680,101395460775,R,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,4.49,60000,360,04/2017,06/2017,50,50,2,22,788.0,Y,P,SF,1,P,GA,306,,FRM,789.0,,N,1,2017,4,50,50000,750.0,360,4.375
681,101398042978,R,OTHER,5.0,116000,300,05/2017,07/2017,70,70,1,39,699.0,N,C,SF,1,P,CA,932,,FRM,,,N,1,2017,5,70,100000,650.0,300,5.0
682,101401551626,C,PMTT4,4.25,192000,360,04/2017,06/2017,80,80,2,32,802.0,N,C,SF,1,P,MT,596,,FRM,801.0,,N,1,2017,4,80,150000,800.0,360,4.25
683,101401569071,C,PMTT4,4.125,285000,360,05/2017,07/2017,95,95,1,32,767.0,N,P,SF,1,P,UT,841,30.0,FRM,,1.0,N,1,2017,5,90,250000,750.0,360,4.125
684,101405783860,C,"FLAGSTAR BANK, FSB",4.625,740000,360,02/2017,04/2017,70,70,2,49,673.0,N,P,SF,4,I,CA,926,,FRM,774.0,,N,1,2017,2,70,700000,650.0,360,4.625
685,101407503286,R,OTHER,4.125,370000,360,04/2017,06/2017,77,77,1,37,785.0,N,P,SF,1,P,RI,28,,FRM,,,N,1,2017,4,70,350000,750.0,360,4.125
686,101407908664,R,OTHER,4.375,406000,359,05/2017,07/2017,87,87,2,43,780.0,N,R,SF,1,P,SC,298,25.0,FRM,774.0,2.0,N,1,2017,5,80,400000,750.0,300,4.375
687,101408727805,C,"WELLS FARGO BANK, N.A.",4.25,324000,360,03/2017,05/2017,80,80,1,30,751.0,N,P,SF,1,P,CA,953,,FRM,,,N,1,2017,3,80,300000,750.0,360,4.25
688,101409021110,R,QUICKEN LOANS INC.,3.99,201000,360,04/2017,06/2017,60,60,1,46,740.0,N,C,SF,1,S,FL,339,,FRM,,,N,1,2017,4,60,200000,700.0,360,3.875
689,101409986325,R,OTHER,4.25,218000,360,04/2017,06/2017,84,84,2,35,765.0,N,R,SF,1,P,WI,547,12.0,FRM,725.0,1.0,N,1,2017,4,80,200000,750.0,360,4.25
690,101417810698,C,"AMERIHOME MORTGAGE COMPANY, LLC",4.375,194000,360,05/2017,07/2017,95,95,2,41,759.0,N,P,PU,1,P,FL,327,30.0,FRM,708.0,1.0,N,1,2017,5,90,150000,750.0,360,4.375
691,101420142717,C,"WELLS FARGO BANK, N.A.",3.25,397000,180,03/2017,05/2017,66,66,1,43,720.0,N,R,SF,1,P,TX,786,,FRM,,,N,1,2017,3,60,350000,700.0,180,3.25
692,101420354126,R,OTHER,4.375,389000,360,04/2017,06/2017,80,80,1,28,791.0,N,R,SF,1,P,CA,920,,FRM,,,N,1,2017,4,80,350000,750.0,360,4.375
693,101422539551,C,OTHER,4.0,168000,360,06/2017,08/2017,80,80,2,38,720.0,N,P,SF,1,P,NE,680,,FRM,740.0,,N,1,2017,6,80,150000,700.0,360,4.0
694,101423812989,R,OTHER,4.0,378000,240,05/2017,07/2017,84,84,2,44,736.0,N,R,PU,1,P,KY,402,6.0,FRM,734.0,1.0,N,1,2017,5,80,350000,700.0,240,4.0
695,101427335621,R,OTHER,4.25,140000,360,06/2017,08/2017,80,80,1,19,809.0,N,P,SF,1,P,KY,402,,FRM,,,N,1,2017,6,80,100000,800.0,360,4.25
696,101429113992,C,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",4.625,277000,360,02/2017,04/2017,90,90,1,28,810.0,N,P,SF,1,P,AZ,860,25.0,FRM,,1.0,N,1,2017,2,90,250000,800.0,360,4.625
697,101430729629,C,U.S. BANK N.A.,4.75,233000,360,03/2017,05/2017,94,102,2,37,657.0,N,P,PU,1,P,AZ,853,16.0,FRM,649.0,1.0,N,1,2017,3,90,200000,650.0,360,4.75
698,101432593705,C,DITECH FINANCIAL LLC,4.25,383000,360,03/2017,05/2017,62,62,2,30,695.0,N,R,SF,1,P,IL,600,,FRM,702.0,,N,1,2017,3,60,350000,650.0,360,4.25
699,101433694388,R,OTHER,4.375,424000,360,06/2017,08/2017,62,62,1,38,747.0,N,C,SF,1,P,OR,972,,FRM,,,N,1,2017,6,60,400000,700.0,360,4.375
700,101434380531,R,OTHER,4.125,168000,360,05/2017,07/2017,95,95,2,31,781.0,N,P,PU,1,P,NE,680,30.0,FRM,760.0,1.0,N,1,2017,5,90,150000,750.0,360,4.125
701,101435672301,C,OTHER,4.0,190000,360,04/2017,06/2017,48,48,2,44,768.0,N,R,SF,1,P,WI,535,,FRM,784.0,,N,1,2017,4,40,150000,750.0,360,4.0
702,101437805695,R,OTHER,4.25,128000,360,04/2017,06/2017,95,95,1,39,680.0,N,P,SF,1,P,MN,553,25.0,FRM,,1.0,N,1,2017,4,90,100000,650.0,360,4.25
703,101439001176,C,PENNYMAC CORP.,4.125,108000,360,03/2017,05/2017,41,41,1,40,805.0,N,R,CO,1,P,CO,801,,FRM,,,N,1,2017,3,40,100000,800.0,360,4.125
704,101440006072,C,OTHER,4.625,388000,360,04/2017,06/2017,80,80,2,34,749.0,N,C,SF,1,P,NJ,88,,FRM,755.0,,N,1,2017,4,80,350000,700.0,360,4.625
705,101442393647,C,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",4.25,320000,360,03/2017,05/2017,55,55,1,20,766.0,N,R,PU,1,P,CO,806,,FRM,,,N,1,2017,3,50,300000,750.0,360,4.25
706,101445038965,C,PMTT4,4.25,208000,360,05/2017,07/2017,80,80,1,48,789.0,N,P,SF,1,S,HI,967,,FRM,,,N,1,2017,5,80,200000,750.0,360,4.25
707,101445296616,C,"NATIONSTAR MORTGAGE, LLC",4.5,45000,180,04/2017,06/2017,57,57,2,11,805.0,N,P,SF,1,I,OK,741,,FRM,795.0,,N,1,2017,4,50,0,800.0,180,4.5
708,101445593995,B,"UNITED SHORE FINANCIAL SERVICES, LLC D/B/A UNITED WHOLESALE MORTGAGE",4.0,260000,360,06/2017,08/2017,80,80,1,31,794.0,Y,P,CO,1,P,CA,908,,FRM,,,N,1,2017,6,80,250000,750.0,360,4.0
709,101445944978,R,OTHER,5.0,99000,360,03/2017,05/2017,73,73,2,21,705.0,N,R,SF,1,P,MI,484,,FRM,702.0,,N,1,2017,3,70,50000,700.0,360,5.0
710,101446995479,R,OTHER,4.25,226000,360,06/2017,08/2017,95,95,1,35,696.0,N,P,PU,1,P,OK,731,30.0,FRM,,1.0,N,1,2017,6,90,200000,650.0,360,4.25
711,101447433867,C,"UNITED SHORE FINANCIAL SERVICES, LLC D/B/A UNITED WHOLESALE MORTGAGE",5.0,344000,360,04/2017,05/2017,97,97,1,40,774.0,Y,P,CO,1,P,CA,900,35.0,FRM,,1.0,N,1,2017,4,90,300000,750.0,360,5.0
712,101448529697,C,"WELLS FARGO BANK, N.A.",3.99,347000,360,05/2017,07/2017,90,90,1,28,772.0,N,P,PU,1,P,WI,540,25.0,FRM,,1.0,N,1,2017,5,90,300000,750.0,360,3.875
713,101449976976,C,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",4.625,92000,360,04/2017,06/2017,90,90,1,35,812.0,N,P,SF,1,P,IN,474,25.0,FRM,,1.0,N,1,2017,4,90,50000,800.0,360,4.625
714,101449980852,R,OTHER,4.0,45000,360,03/2017,05/2017,85,85,2,26,795.0,N,R,SF,1,P,OH,448,20.0,FRM,810.0,1.0,N,1,2017,3,80,0,750.0,360,4.0
715,101452228336,R,QUICKEN LOANS INC.,4.25,187000,360,03/2017,05/2017,80,80,2,35,753.0,N,C,SF,1,P,WI,531,,FRM,756.0,,N,1,2017,3,80,150000,750.0,360,4.25
716,101455019791,R,"CALIBER HOME LOANS, INC.",5.125,388000,360,03/2017,05/2017,78,78,1,45,660.0,N,C,SF,1,P,FL,330,,FRM,,,N,1,2017,3,70,350000,650.0,360,5.125
717,101457528166,R,OTHER,3.625,105000,180,06/2017,08/2017,55,55,2,42,771.0,N,R,SF,1,I,CA,933,,FRM,787.0,,N,1,2017,6,50,100000,750.0,180,3.625
718,101457778480,B,OTHER,4.125,188000,360,03/2017,05/2017,37,37,2,43,797.0,N,R,SF,1,P,CA,917,,FRM,816.0,,N,1,2017,3,30,150000,750.0,360,4.125
719,101458723704,R,QUICKEN LOANS INC.,4.875,103000,360,05/2017,07/2017,80,80,2,15,803.0,N,P,CO,1,I,FL,339,,FRM,808.0,,N,1,2017,5,80,100000,800.0,360,4.875
720,101460164425,R,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,5.125,180000,360,06/2017,08/2017,80,80,3,35,713.0,N,P,SF,1,I,TX,750,,FRM,799.0,,N,1,2017,6,80,150000,700.0,360,5.125
721,101464521930,C,U.S. BANK N.A.,5.0,228000,360,02/2017,04/2017,95,102,2,39,738.0,Y,P,SF,1,P,FL,347,16.0,FRM,719.0,1.0,N,1,2017,2,90,200000,700.0,360,5.0
722,101468013286,R,OTHER,3.875,312000,360,03/2017,05/2017,94,94,1,42,751.0,Y,P,PU,1,P,IL,605,30.0,FRM,,1.0,N,1,2017,3,90,300000,750.0,360,3.875
723,101469000459,R,SUNTRUST BANK,4.125,268000,360,05/2017,07/2017,97,97,2,34,772.0,Y,P,PU,1,P,NC,281,35.0,FRM,760.0,1.0,N,1,2017,5,90,250000,750.0,360,4.125
724,101471717799,C,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",4.625,170000,360,01/2017,03/2017,85,85,2,26,746.0,N,P,CO,1,P,MI,480,12.0,FRM,759.0,1.0,N,1,2017,1,80,150000,700.0,360,4.625
725,101474282766,C,"NATIONSTAR MORTGAGE, LLC",4.25,340000,360,03/2017,05/2017,97,97,2,39,793.0,N,P,SF,1,P,NC,286,25.0,FRM,753.0,1.0,N,1,2017,3,90,300000,750.0,360,4.25
726,101476937919,R,"CITIMORTGAGE, INC.",3.875,260000,360,03/2017,05/2017,30,30,1,44,757.0,N,C,SF,1,P,NY,115,,FRM,,,N,1,2017,3,30,250000,750.0,360,3.875
727,101486259763,R,OTHER,4.1,214000,360,05/2017,07/2017,95,95,2,27,735.0,Y,P,SF,1,P,OH,441,30.0,FRM,717.0,1.0,N,1,2017,5,90,200000,700.0,360,4.0
728,101489101981,R,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",4.25,245000,360,02/2017,04/2017,95,95,1,42,738.0,N,P,PU,1,P,CO,806,30.0,FRM,,1.0,N,1,2017,2,90,200000,700.0,360,4.25
729,101492633103,R,OTHER,3.75,100000,360,04/2017,06/2017,48,48,2,23,743.0,N,P,SF,1,S,PA,150,,FRM,752.0,,N,1,2017,4,40,100000,700.0,360,3.75
730,101494038791,R,"CALIBER HOME LOANS, INC.",4.375,410000,360,04/2017,06/2017,75,75,2,45,751.0,N,C,SF,1,P,WA,982,,FRM,757.0,,N,1,2017,4,70,400000,750.0,360,4.375
731,101499079883,B,OTHER,4.5,153000,360,04/2017,06/2017,80,80,2,42,746.0,Y,P,PU,1,P,ID,838,,FRM,756.0,,N,1,2017,4,80,150000,700.0,360,4.5
732,101502446697,R,OTHER,4.875,158000,360,05/2017,07/2017,70,70,2,28,795.0,N,P,SF,1,I,CA,900,,FRM,772.0,,N,1,2017,5,70,150000,750.0,360,4.875
733,101506679187,R,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,5.0,403000,360,06/2017,08/2017,95,95,2,45,677.0,Y,P,PU,1,P,CO,805,30.0,FRM,668.0,1.0,N,1,2017,6,90,400000,650.0,360,5.0
734,101508878899,C,"WELLS FARGO BANK, N.A.",4.375,130000,360,03/2017,05/2017,77,77,2,17,748.0,N,P,SF,1,P,MO,640,,FRM,757.0,,N,1,2017,3,70,100000,700.0,360,4.375
735,101510187187,C,"AMERIHOME MORTGAGE COMPANY, LLC",4.375,284000,360,01/2017,03/2017,90,90,2,31,774.0,N,R,PU,1,S,MD,207,25.0,FRM,800.0,1.0,N,1,2017,1,90,250000,750.0,360,4.375
736,101510321070,R,OTHER,4.0,76000,360,05/2017,07/2017,33,33,2,11,823.0,N,P,SF,1,P,IL,627,,FRM,822.0,,N,1,2017,5,30,50000,800.0,360,4.0
737,101519095407,R,OTHER,4.25,416000,360,05/2017,07/2017,97,97,2,44,669.0,Y,P,PU,1,P,CA,925,35.0,FRM,688.0,1.0,N,1,2017,5,90,400000,650.0,360,4.25
738,101522467706,R,"WELLS FARGO BANK, N.A.",4.5,322000,360,05/2017,07/2017,70,70,2,37,704.0,N,C,SF,1,P,WA,980,,FRM,706.0,,N,1,2017,5,70,300000,700.0,360,4.5
739,101523873461,R,OTHER,4.375,108000,360,05/2017,07/2017,80,80,1,29,795.0,Y,P,PU,1,P,FL,344,,FRM,,,N,1,2017,5,80,100000,750.0,360,4.375
740,101528828248,B,"UNITED SHORE FINANCIAL SERVICES, LLC D/B/A UNITED WHOLESALE MORTGAGE",5.0,289000,360,06/2017,08/2017,85,85,1,45,656.0,Y,P,CO,1,P,GA,303,12.0,FRM,,2.0,N,1,2017,6,80,250000,650.0,360,5.0
741,101534862212,R,OTHER,5.0,132000,360,03/2017,05/2017,80,80,2,11,807.0,Y,P,SF,1,P,MI,490,,FRM,670.0,,N,1,2017,3,80,100000,800.0,360,5.0
742,101535382215,B,"LOANDEPOT.COM, LLC",4.5,480000,360,04/2017,06/2017,80,80,2,42,806.0,N,P,SF,1,P,WA,980,,FRM,800.0,,N,1,2017,4,80,450000,800.0,360,4.5
743,101537952568,R,OTHER,4.75,73000,360,06/2017,08/2017,36,36,1,21,694.0,N,R,SF,1,P,FL,327,,FRM,,,N,1,2017,6,30,50000,650.0,360,4.75
744,101544002186,C,"WELLS FARGO BANK, N.A.",4.0,261000,360,04/2017,06/2017,95,95,2,20,774.0,Y,P,SF,1,P,MN,564,30.0,FRM,785.0,1.0,N,1,2017,4,90,250000,750.0,360,4.0
745,101548526397,B,"UNITED SHORE FINANCIAL SERVICES, LLC D/B/A UNITED WHOLESALE MORTGAGE",4.375,580000,360,05/2017,07/2017,78,78,1,39,737.0,N,C,SF,1,P,WA,980,,FRM,,,N,1,2017,5,70,550000,700.0,360,4.375
746,101549179368,R,OTHER,4.25,92000,180,06/2017,08/2017,75,75,2,32,803.0,N,P,CO,1,I,PA,190,,FRM,804.0,,N,1,2017,6,70,50000,800.0,180,4.25
